iso	name	region	category	family	tags	tags_catalog	tags_auto	has_catalog_wikipedia_url	in_catalog	in_mixer_map	mixer_ready	bases	base_count	has_invalid_bases	invalid_bases	has_unique_base	base_set_key	base_set_cluster_size	wiki_lists	wiki_lists_direct	wiki_lists_inferred	wiki_inferred_by	wiki_titles	wiki_sources	wiki_names	wiki_items_count
yoy	Yoy	Asia	Tai-Kadai	Tai-Kadai	apostrophe;space		apostrophe;space	false	true	true	true	252,318,530,533	4	false		false	252,318,530,533	2	tools/mixer-meta/wikipedia-languages-of-asia-official-languages.json;tools/mixer-meta/wikipedia-languages-of-south-asia.json;tools/mixer-meta/wikipedia-languages-of-southeast-asia.json;tools/mixer-meta/wikipedia-languages-of-west-asia.json		tools/mixer-meta/wikipedia-languages-of-asia-official-languages.json;tools/mixer-meta/wikipedia-languages-of-south-asia.json;tools/mixer-meta/wikipedia-languages-of-southeast-asia.json;tools/mixer-meta/wikipedia-languages-of-west-asia.json	region:Asia	Wikipedia: Languages of Asia – official languages table;Wikipedia: Languages of South Asia – regional subset;Wikipedia: Languages of Southeast Asia – regional subset;Wikipedia: Languages of West Asia – regional subset	https://en.wikipedia.org/wiki/Languages_of_Asia;https://en.wikipedia.org/wiki/Languages_of_South_Asia;https://en.wikipedia.org/wiki/Languages_of_Southeast_Asia;https://en.wikipedia.org/wiki/West_Asia		0
yuanmen-hlai	Yuanmen Hlai	Asia	Tai-Kadai	Tai-Kadai	apostrophe;space		apostrophe;space	false	true	true	true	317,318,530,533	4	false		false	317,318,530,533	2	tools/mixer-meta/wikipedia-languages-of-asia-official-languages.json;tools/mixer-meta/wikipedia-languages-of-south-asia.json;tools/mixer-meta/wikipedia-languages-of-southeast-asia.json;tools/mixer-meta/wikipedia-languages-of-west-asia.json		tools/mixer-meta/wikipedia-languages-of-asia-official-languages.json;tools/mixer-meta/wikipedia-languages-of-south-asia.json;tools/mixer-meta/wikipedia-languages-of-southeast-asia.json;tools/mixer-meta/wikipedia-languages-of-west-asia.json	region:Asia	Wikipedia: Languages of Asia – official languages table;Wikipedia: Languages of South Asia – regional subset;Wikipedia: Languages of Southeast Asia – regional subset;Wikipedia: Languages of West Asia – regional subset	https://en.wikipedia.org/wiki/Languages_of_Asia;https://en.wikipedia.org/wiki/Languages_of_South_Asia;https://en.wikipedia.org/wiki/Languages_of_Southeast_Asia;https://en.wikipedia.org/wiki/West_Asia		0
yucatec-maya	Yucatec Maya	Mesoamerica	Mayan	Mayan	diacritics		diacritics	true	true	true	true	159	1	false		false	159	1	tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json			Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Yucatec Maya	1
yue	Cantonese	East Asia	Sino-Tibetan	Yue				true	true	true	true	30	1	false		false	30	1	tools/mixer-meta/wikipedia-gongduk-language.json;tools/mixer-meta/wikipedia-languages-by-phoneme-count-full.json;tools/mixer-meta/wikipedia-languages-of-asia-official-languages.json;tools/mixer-meta/wikipedia-languages-of-china-spoken-languages.json;tools/mixer-meta/wikipedia-list-languages-by-native-speakers.json	tools/mixer-meta/wikipedia-languages-by-phoneme-count-full.json;tools/mixer-meta/wikipedia-languages-of-asia-official-languages.json;tools/mixer-meta/wikipedia-languages-of-china-spoken-languages.json;tools/mixer-meta/wikipedia-list-languages-by-native-speakers.json	tools/mixer-meta/wikipedia-gongduk-language.json	category:Sino-Tibetan	Wikipedia: Gongduk language – Bhutan Sino-Tibetan microfamily representative;Wikipedia: List of languages by number of phonemes – full article list;Wikipedia: Languages of Asia – official languages table;Wikipedia: Languages of China – spoken languages;Wikipedia: List of languages by number of native speakers (seed subset)	https://en.wikipedia.org/wiki/Gongduk_language;https://en.wikipedia.org/wiki/List_of_languages_by_number_of_phonemes;https://en.wikipedia.org/wiki/Languages_of_Asia;https://en.wikipedia.org/wiki/Languages_of_China;https://en.wikipedia.org/wiki/List_of_languages_by_number_of_native_speakers	Cantonese;Cantonese (Yue) Language;Yue Chinese;Yue Chinese (Cantonese)	5
yugambeh	Yugambeh	Australia	Australian Aboriginal	Australian Aboriginal	apostrophe;diacritics;hyphen		apostrophe;diacritics;hyphen	true	true	true	true	23,130,312	3	false		false	23,130,312	1								0
yugh	Yugh	Siberia	Yeniseian	Northern				false	true	true	true	19	1	false		false	19	35								0
yuit	Yuit	Arctic	Eskimo-Aleut	Yupik				false	true	true	true	19	1	false		false	19	35								0
yukjin-dialect	Yukjin Korean	East Asia	Koreanic	North Korean	space		space	false	true	true	true	10,11,12,30,31,68,69	7	false		false	10,11,12,30,31,68,69	1	tools/mixer-meta/wikipedia-languages-of-china-spoken-languages.json	tools/mixer-meta/wikipedia-languages-of-china-spoken-languages.json			Wikipedia: Languages of China – spoken languages	https://en.wikipedia.org/wiki/Languages_of_China	Yukjin	1
yukpa	Yukpa	South America	Cariban	Cariban	diacritics;hyphen;space		diacritics;hyphen;space	true	true	true	true	177,292,423	3	false		false	177,292,423	1	tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json			Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Yukpa	1
yulu	Yulu	Africa	Nilo-Saharan	Nilo-Saharan	apostrophe;diacritics;hyphen		apostrophe;diacritics;hyphen	false	true	true	true	113,117,151	3	false		false	113,117,151	1	tools/mixer-meta/wikipedia-languages-of-africa-full.json;tools/mixer-meta/wikipedia-languages-of-africa-major.json	tools/mixer-meta/wikipedia-languages-of-africa-full.json	tools/mixer-meta/wikipedia-languages-of-africa-major.json	region:Africa	Wikipedia: Languages of Africa – full table snapshot;Wikipedia: Languages of Africa – major languages subset	https://en.wikipedia.org/wiki/Languages_of_Africa;https://en.wikipedia.org/wiki/Languages_of_Africa	Yulu	1
yup	Yupik	Arctic	Eskimo-Aleut	Yupik	space		space	true	true	true	true	414	1	false		false	414	1	tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json;tools/mixer-meta/wikipedia-languages-of-north-america.json	tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json;tools/mixer-meta/wikipedia-languages-of-north-america.json			Wikipedia: Indigenous languages of the Americas – macro-family subset;Wikipedia: Languages of North America	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas;https://en.wikipedia.org/wiki/Languages_of_North_America	Yup'ik (Central Alaskan) and Yupik (Siberian);Yupik	2
yurats	Yurats	Eurasia	Uralic	Yurats	extinct;hyphen;space	extinct	hyphen;space	false	true	true	true	9,438	2	false		false	9,438	2	tools/mixer-meta/wikipedia-uralic-languages-full.json	tools/mixer-meta/wikipedia-uralic-languages-full.json		category:Uralic	Wikipedia: List of Uralic languages – full family list	https://en.wikipedia.org/wiki/List_of_Uralic_languages	Yurats	1
yurok	Yurok	North America	Algic	Algic	extinct;space	extinct	space	true	true	true	true	187,222	2	false		false	187,222	1	tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json;tools/mixer-meta/wikipedia-languages-of-north-america.json	tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	tools/mixer-meta/wikipedia-languages-of-north-america.json	region:North America	Wikipedia: Indigenous languages of the Americas – macro-family subset;Wikipedia: Languages of North America	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas;https://en.wikipedia.org/wiki/Languages_of_North_America	Yurok	1
zabidi-dialect	Zabidi dialect	Middle East	Afroasiatic	Peninsular	dialect	dialect		false	true	true	true	18	1	false		false	18	34								0
zaghawa	Zaghawa	Africa	Nilo-Saharan	Nilo-Saharan	diacritics;hyphen		diacritics;hyphen	false	true	true	true	115,124,277	3	false		false	115,124,277	1	tools/mixer-meta/wikipedia-languages-of-africa-full.json;tools/mixer-meta/wikipedia-languages-of-africa-major.json	tools/mixer-meta/wikipedia-languages-of-africa-full.json	tools/mixer-meta/wikipedia-languages-of-africa-major.json	region:Africa	Wikipedia: Languages of Africa – full table snapshot;Wikipedia: Languages of Africa – major languages subset	https://en.wikipedia.org/wiki/Languages_of_Africa;https://en.wikipedia.org/wiki/Languages_of_Africa	Zaghawa	1
zainichi-korean	Zainichi Korean	East Asia	Koreanic	Koreanic	space		space	false	true	true	true	10,12,30,31,68,69	6	false		false	10,12,30,31,68,69	1								0
zaiwa	Zaiwa	Sino-Tibetan region	Sino-Tibetan	Burmish	apostrophe		apostrophe	false	true	true	true	64,106,108	3	false		false	64,106,108	1	tools/mixer-meta/wikipedia-gongduk-language.json;tools/mixer-meta/wikipedia-languages-of-china-spoken-languages.json	tools/mixer-meta/wikipedia-languages-of-china-spoken-languages.json	tools/mixer-meta/wikipedia-gongduk-language.json	category:Sino-Tibetan	Wikipedia: Gongduk language – Bhutan Sino-Tibetan microfamily representative;Wikipedia: Languages of China – spoken languages	https://en.wikipedia.org/wiki/Gongduk_language;https://en.wikipedia.org/wiki/Languages_of_China	Zaiwa	1
zakhchin	Zakhchin	Asia	Mongolic	Oirat-Kalmyk				false	true	true	true	381	1	false		false	381	42	tools/mixer-meta/wikipedia-languages-of-asia-official-languages.json;tools/mixer-meta/wikipedia-languages-of-south-asia.json;tools/mixer-meta/wikipedia-languages-of-southeast-asia.json;tools/mixer-meta/wikipedia-languages-of-west-asia.json		tools/mixer-meta/wikipedia-languages-of-asia-official-languages.json;tools/mixer-meta/wikipedia-languages-of-south-asia.json;tools/mixer-meta/wikipedia-languages-of-southeast-asia.json;tools/mixer-meta/wikipedia-languages-of-west-asia.json	region:Asia	Wikipedia: Languages of Asia – official languages table;Wikipedia: Languages of South Asia – regional subset;Wikipedia: Languages of Southeast Asia – regional subset;Wikipedia: Languages of West Asia – regional subset	https://en.wikipedia.org/wiki/Languages_of_Asia;https://en.wikipedia.org/wiki/Languages_of_South_Asia;https://en.wikipedia.org/wiki/Languages_of_Southeast_Asia;https://en.wikipedia.org/wiki/West_Asia		0
zakho	Zakho	Middle East	Afroasiatic	Northeastern Neo-Aramaic	hyphen;space		hyphen;space	false	true	true	true	17,18,42,142	4	false		false	17,18,42,142	1	tools/mixer-meta/wikipedia-mutually-intelligible-languages-full.json	tools/mixer-meta/wikipedia-mutually-intelligible-languages-full.json			Wikipedia: List of mutually intelligible languages – full article list	https://en.wikipedia.org/wiki/List_of_mutually_intelligible_languages	Zakho Christian Neo-Aramaic;Zakho Jewish Neo-Aramaic	2
zan	Zan languages	Caucasus	Kartvelian	Georgian–Zan	family	family		true	true	true	false	223	1	false		false	223	25								0
zande	Zande	Africa	Niger-Congo	Niger-Congo	apostrophe;diacritics;hyphen		apostrophe;diacritics;hyphen	false	true	true	true	112,125,151	3	false		false	112,125,151	1	tools/mixer-meta/wikipedia-languages-of-africa-full.json;tools/mixer-meta/wikipedia-languages-of-africa-major.json	tools/mixer-meta/wikipedia-languages-of-africa-full.json	tools/mixer-meta/wikipedia-languages-of-africa-major.json	region:Africa	Wikipedia: Languages of Africa – full table snapshot;Wikipedia: Languages of Africa – major languages subset	https://en.wikipedia.org/wiki/Languages_of_Africa;https://en.wikipedia.org/wiki/Languages_of_Africa	Zande	1
zandui	Zandui	Asia	Tai-Kadai	Tai-Kadai	apostrophe;space		apostrophe;space	false	true	true	true	251,252,530	3	false		false	251,252,530	1	tools/mixer-meta/wikipedia-languages-of-asia-official-languages.json;tools/mixer-meta/wikipedia-languages-of-south-asia.json;tools/mixer-meta/wikipedia-languages-of-southeast-asia.json;tools/mixer-meta/wikipedia-languages-of-west-asia.json		tools/mixer-meta/wikipedia-languages-of-asia-official-languages.json;tools/mixer-meta/wikipedia-languages-of-south-asia.json;tools/mixer-meta/wikipedia-languages-of-southeast-asia.json;tools/mixer-meta/wikipedia-languages-of-west-asia.json	region:Asia	Wikipedia: Languages of Asia – official languages table;Wikipedia: Languages of South Asia – regional subset;Wikipedia: Languages of Southeast Asia – regional subset;Wikipedia: Languages of West Asia – regional subset	https://en.wikipedia.org/wiki/Languages_of_Asia;https://en.wikipedia.org/wiki/Languages_of_South_Asia;https://en.wikipedia.org/wiki/Languages_of_Southeast_Asia;https://en.wikipedia.org/wiki/West_Asia		0
zapotec	Zapotec	Mesoamerica	Oto-Manguean	Oto-Manguean	hyphen		hyphen	true	true	true	true	164	1	false		false	164	1	tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json			Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Zapotec	1
zari-chadic	Zari	Africa	Afroasiatic	Chadic	apostrophe;hyphen;space		apostrophe;hyphen;space	false	true	true	true	17,141,385	3	false		false	17,141,385	1	tools/mixer-meta/wikipedia-languages-of-africa-full.json;tools/mixer-meta/wikipedia-languages-of-africa-major.json		tools/mixer-meta/wikipedia-languages-of-africa-full.json;tools/mixer-meta/wikipedia-languages-of-africa-major.json	region:Africa	Wikipedia: Languages of Africa – full table snapshot;Wikipedia: Languages of Africa – major languages subset	https://en.wikipedia.org/wiki/Languages_of_Africa;https://en.wikipedia.org/wiki/Languages_of_Africa		0
zarma	Zarma	Africa	Songhay	Songhay				true	true	true	true	277	1	false		false	277	1	tools/mixer-meta/wikipedia-languages-of-africa-full.json;tools/mixer-meta/wikipedia-languages-of-africa-major.json	tools/mixer-meta/wikipedia-languages-of-africa-full.json	tools/mixer-meta/wikipedia-languages-of-africa-major.json	region:Africa	Wikipedia: Languages of Africa – full table snapshot;Wikipedia: Languages of Africa – major languages subset	https://en.wikipedia.org/wiki/Languages_of_Africa;https://en.wikipedia.org/wiki/Languages_of_Africa	Zarma	1
zay	Zay	Middle East	Afroasiatic	Transversal	hyphen		hyphen	false	true	true	true	18,133	2	false		false	18,133	1								0
zea	Zeelandic	Europe	Germanic	Germanic				false	true	true	true	0,2	2	false		false	0,2	2	tools/mixer-meta/wikipedia-languages-of-europe.json	tools/mixer-meta/wikipedia-languages-of-europe.json		region:Europe	Wikipedia: Languages of Europe – regional subset	https://en.wikipedia.org/wiki/Languages_of_Europe	Zeelandic	1
zeem-chadic	Zeem	Africa	Afroasiatic	Chadic	apostrophe;hyphen;space		apostrophe;hyphen;space	false	true	true	true	18,142,385	3	false		false	18,142,385	1	tools/mixer-meta/wikipedia-languages-of-africa-full.json;tools/mixer-meta/wikipedia-languages-of-africa-major.json		tools/mixer-meta/wikipedia-languages-of-africa-full.json;tools/mixer-meta/wikipedia-languages-of-africa-major.json	region:Africa	Wikipedia: Languages of Africa – full table snapshot;Wikipedia: Languages of Africa – major languages subset	https://en.wikipedia.org/wiki/Languages_of_Africa;https://en.wikipedia.org/wiki/Languages_of_Africa		0
zemba	Zemba	Africa	Niger-Congo	Niger-Congo	apostrophe;hyphen;space		apostrophe;hyphen;space	false	true	true	true	149,153,377	3	false		false	149,153,377	1	tools/mixer-meta/wikipedia-languages-of-africa-full.json;tools/mixer-meta/wikipedia-languages-of-africa-major.json	tools/mixer-meta/wikipedia-languages-of-africa-full.json	tools/mixer-meta/wikipedia-languages-of-africa-major.json	region:Africa	Wikipedia: Languages of Africa – full table snapshot;Wikipedia: Languages of Africa – major languages subset	https://en.wikipedia.org/wiki/Languages_of_Africa;https://en.wikipedia.org/wiki/Languages_of_Africa	Zemba	1
zeme	Zeme	Sino-Tibetan region	Sino-Tibetan	Sino-Tibetan				false	true	true	true	88	1	false		true	88	1	tools/mixer-meta/wikipedia-gongduk-language.json		tools/mixer-meta/wikipedia-gongduk-language.json	category:Sino-Tibetan;family:Sino-Tibetan	Wikipedia: Gongduk language – Bhutan Sino-Tibetan microfamily representative	https://en.wikipedia.org/wiki/Gongduk_language		0
zenaga	Zenaga	Africa	Afroasiatic	Western Berber	extinct;hyphen;space	extinct	hyphen;space	true	true	true	true	17,137	2	false		false	17,137	1	tools/mixer-meta/wikipedia-languages-of-africa-full.json;tools/mixer-meta/wikipedia-languages-of-africa-major.json		tools/mixer-meta/wikipedia-languages-of-africa-full.json;tools/mixer-meta/wikipedia-languages-of-africa-major.json	region:Africa	Wikipedia: Languages of Africa – full table snapshot;Wikipedia: Languages of Africa – major languages subset	https://en.wikipedia.org/wiki/Languages_of_Africa;https://en.wikipedia.org/wiki/Languages_of_Africa		0
zenaga-language	Zenaga Berber	Africa	Afroasiatic	Zenaga Berber	space		space	false	true	true	true	17	1	false		false	17	20	tools/mixer-meta/wikipedia-languages-of-africa-full.json;tools/mixer-meta/wikipedia-languages-of-africa-major.json		tools/mixer-meta/wikipedia-languages-of-africa-full.json;tools/mixer-meta/wikipedia-languages-of-africa-major.json	region:Africa	Wikipedia: Languages of Africa – full table snapshot;Wikipedia: Languages of Africa – major languages subset	https://en.wikipedia.org/wiki/Languages_of_Africa;https://en.wikipedia.org/wiki/Languages_of_Africa		0
zenati-berber	Zenati Berber	Africa	Afroasiatic	Zenati Berber	hyphen;space		hyphen;space	false	true	true	true	17,141	2	false		false	17,141	1	tools/mixer-meta/wikipedia-languages-of-africa-full.json;tools/mixer-meta/wikipedia-languages-of-africa-major.json		tools/mixer-meta/wikipedia-languages-of-africa-full.json;tools/mixer-meta/wikipedia-languages-of-africa-major.json	region:Africa	Wikipedia: Languages of Africa – full table snapshot;Wikipedia: Languages of Africa – major languages subset	https://en.wikipedia.org/wiki/Languages_of_Africa;https://en.wikipedia.org/wiki/Languages_of_Africa		0
zenati-languages	Zenati languages	Africa	Afroasiatic	Zenati Berber	family;space	family	space	false	true	true	false	17	1	false		false	17	20	tools/mixer-meta/wikipedia-languages-of-africa-full.json;tools/mixer-meta/wikipedia-languages-of-africa-major.json		tools/mixer-meta/wikipedia-languages-of-africa-full.json;tools/mixer-meta/wikipedia-languages-of-africa-major.json	region:Africa	Wikipedia: Languages of Africa – full table snapshot;Wikipedia: Languages of Africa – major languages subset	https://en.wikipedia.org/wiki/Languages_of_Africa;https://en.wikipedia.org/wiki/Languages_of_Africa		0
