list	list_title	list_source	name	iso	status	detail	candidates	in_catalog	in_mixer_map
tools/mixer-meta/wikipedia-australian-families-and-isolates.json	Wikipedia: Australian language families and isolates	https://en.wikipedia.org/wiki/Australian_Aboriginal_languages	Gaagudju	gbu	missing-catalog	Missing from both catalog and mixer map		false	false
tools/mixer-meta/wikipedia-australian-families-and-isolates.json	Wikipedia: Australian language families and isolates	https://en.wikipedia.org/wiki/Australian_Aboriginal_languages	Kungarakany	ggk	missing-catalog	Missing from both catalog and mixer map		false	false
tools/mixer-meta/wikipedia-australian-families-and-isolates.json	Wikipedia: Australian language families and isolates	https://en.wikipedia.org/wiki/Australian_Aboriginal_languages	Laragia	lrg	missing-catalog	Missing from both catalog and mixer map		false	false
tools/mixer-meta/wikipedia-australian-families-and-isolates.json	Wikipedia: Australian language families and isolates	https://en.wikipedia.org/wiki/Australian_Aboriginal_languages	Minkin	xxm	missing-catalog	Missing from both catalog and mixer map		false	false
tools/mixer-meta/wikipedia-australian-families-and-isolates.json	Wikipedia: Australian language families and isolates	https://en.wikipedia.org/wiki/Australian_Aboriginal_languages	Umbugarla	umr	missing-catalog	Missing from both catalog and mixer map		false	false
tools/mixer-meta/wikipedia-australian-families-and-isolates.json	Wikipedia: Australian language families and isolates	https://en.wikipedia.org/wiki/Australian_Aboriginal_languages	Wadjiginy	wdj	missing-catalog	Missing from both catalog and mixer map		false	false
tools/mixer-meta/wikipedia-australian-families-and-isolates.json	Wikipedia: Australian language families and isolates	https://en.wikipedia.org/wiki/Australian_Aboriginal_languages	Wageman	waq	missing-catalog	Missing from both catalog and mixer map		false	false
tools/mixer-meta/wikipedia-formosan-languages-li-2008.json	Wikipedia: Formosan language families - Li (2008)	https://en.wikipedia.org/wiki/Formosan_languages	Mantauran Rukai	rukai-mantauran	missing-catalog	Missing from both catalog and mixer map		false	false
tools/mixer-meta/wikipedia-formosan-languages-li-2008.json	Wikipedia: Formosan language families - Li (2008)	https://en.wikipedia.org/wiki/Formosan_languages	Maga-Tona Rukai	rukai-maga-tona	missing-catalog	Missing from both catalog and mixer map		false	false
tools/mixer-meta/wikipedia-formosan-languages-li-2008.json	Wikipedia: Formosan language families - Li (2008)	https://en.wikipedia.org/wiki/Formosan_languages	Budai-Labuan-Taromak Rukai	rukai-budai-labuan-taromak	missing-catalog	Missing from both catalog and mixer map		false	false
tools/mixer-meta/wikipedia-formosan-languages-li-2008.json	Wikipedia: Formosan language families - Li (2008)	https://en.wikipedia.org/wiki/Formosan_languages	Papora	papora	missing-catalog	Missing from both catalog and mixer map		false	false
tools/mixer-meta/wikipedia-formosan-languages-li-2008.json	Wikipedia: Formosan language families - Li (2008)	https://en.wikipedia.org/wiki/Formosan_languages	Hoanya	hoanya	missing-catalog	Missing from both catalog and mixer map		false	false
tools/mixer-meta/wikipedia-formosan-languages-li-2008.json	Wikipedia: Formosan language families - Li (2008)	https://en.wikipedia.org/wiki/Formosan_languages	Taokas	taokas	missing-catalog	Missing from both catalog and mixer map		false	false
tools/mixer-meta/wikipedia-formosan-languages-li-2008.json	Wikipedia: Formosan language families - Li (2008)	https://en.wikipedia.org/wiki/Formosan_languages	Squliq Atayal	atayal-squliq	missing-catalog	Missing from both catalog and mixer map		false	false
tools/mixer-meta/wikipedia-formosan-languages-li-2008.json	Wikipedia: Formosan language families - Li (2008)	https://en.wikipedia.org/wiki/Formosan_languages	Ts'ole' Atayal	atayal-tsole	missing-catalog	Missing from both catalog and mixer map		false	false
tools/mixer-meta/wikipedia-formosan-languages-li-2008.json	Wikipedia: Formosan language families - Li (2008)	https://en.wikipedia.org/wiki/Formosan_languages	Nataoran	ais	missing-catalog	Missing from both catalog and mixer map		false	false
tools/mixer-meta/wikipedia-formosan-languages-li-2008.json	Wikipedia: Formosan language families - Li (2008)	https://en.wikipedia.org/wiki/Formosan_languages	Isbukun Bunun	bunun-isbukun	missing-catalog	Missing from both catalog and mixer map		false	false
tools/mixer-meta/wikipedia-formosan-languages-li-2008.json	Wikipedia: Formosan language families - Li (2008)	https://en.wikipedia.org/wiki/Formosan_languages	Northern and Central Bunun	bunun-northern-central	missing-catalog	Missing from both catalog and mixer map		false	false
tools/mixer-meta/wikipedia-formosan-languages-sagart-2004-2021.json	Wikipedia: Formosan and Austronesian branches - Sagart (2004, 2021)	https://en.wikipedia.org/wiki/Formosan_languages	Luilang		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-formosan-languages-sagart-2004-2021.json	Wikipedia: Formosan and Austronesian branches - Sagart (2004, 2021)	https://en.wikipedia.org/wiki/Formosan_languages	Favorlang		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-formosan-languages-sagart-2004-2021.json	Wikipedia: Formosan and Austronesian branches - Sagart (2004, 2021)	https://en.wikipedia.org/wiki/Formosan_languages	Taokas		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-formosan-languages-sagart-2004-2021.json	Wikipedia: Formosan and Austronesian branches - Sagart (2004, 2021)	https://en.wikipedia.org/wiki/Formosan_languages	Papora		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-formosan-languages-sagart-2004-2021.json	Wikipedia: Formosan and Austronesian branches - Sagart (2004, 2021)	https://en.wikipedia.org/wiki/Formosan_languages	Hoanya		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Alutiiq (Sugpiaq)		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Ancash Quechua		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Ayapaneco		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Chácobo-Pakawara		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Chatino		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Chichimeca		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Chimané		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Chinanteco		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Chontal of Oaxaca		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Cocopah		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Cuicatec		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Fox (Mesquakie-Sauk-Kickapoo)		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Guna		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Gwich'in		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Havasupai–Hualapai		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Hitnü		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Ika		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Jupda		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Kogi		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Kom		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Maricopa/Piipaash		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Mawé		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Mikasuki		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Minica Huitoto		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Mocoví		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Mojave		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Mopán		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Movima		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Moxo		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Muinane		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Munduruku		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Nivaclé		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Nonuya		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Nukak		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Ocaina		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Paez		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Paipai		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Pakaásnovos (Wari')		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Pame		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Rama		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Reyesano		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Sanumá		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Selk'nam		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Siona		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Sioux		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Siriano		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Sirionó		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Slavey		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Soteapanec		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Sumo		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Tacana		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Taíno languages		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Tanacross		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Tanana		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Tatuyo		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Tembé		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Tepehua		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Tepehuán		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Terêna		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Tewa		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Timbira		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Tiriyó		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Tlapaneco		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Tłįchǫ Yatiì		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Tojolab'al		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Toromono		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Tsimshian		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Tukano		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Tunebo/Uwa		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Tupi-Mondé		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Tuscarora		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Upper Kuskokwim		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Upper Tanana		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Uspanteko		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Wanano		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Warázu		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Weenhayek		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Western Apache		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Wichi		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Wiwa		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Wounaan		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Xavante		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Xerente		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Xincan		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Yahgan		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Yaru Quechua		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Yavapai		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Yuracaré		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-indigenous-languages-of-the-americas.json	Wikipedia: Indigenous languages of the Americas – macro-family subset	https://en.wikipedia.org/wiki/Indigenous_languages_of_the_Americas	Zacatepec Mixtec		unmatched	No iso provided and name did not match any catalog entry		false	false
