i,name,file,seeds,d,m,min,max,region,family,reviewed
200839,Western Transdanubian,namebases-europe.js,40,ny,0,4,10,Eurasia,Hungarian,[ ]
200839,Western Transdanubian,namebases-dedicated.js,28,akiut,0,4,12,Eurasia,Hungarian,[ ]
200840,Western Uusimaa,namebases-europe.js,39,lp,0,4,12,Eurasia,Western Dialects,[ ]
200840,Western Uusimaa,namebases-dedicated.js,28,lnrt,0,4,12,Eurasia,Western Dialects,[ ]
200841,Western Votic,namebases-europe.js,50,aikmou,0,4,10,Eurasia,Votic,[ ]
200841,Western Votic,namebases-dedicated.js,28,lnrt,0,4,12,Eurasia,Votic,[ ]
200842,Yaran,namebases-europe.js,27,p,0,4,10,Eurasia,Hill Mari,[ ]
200842,Yaran,namebases-dedicated.js,28,akiut,0,4,12,Eurasia,Hill Mari,[ ]
200843,Yaransk,namebases-europe.js,27,o,0,4,10,Eurasia,Northwestern Mari,[ ]
200843,Yaransk,namebases-dedicated.js,28,akiut,0,4,12,Eurasia,Northwestern Mari,[ ]
200844,Yazva,namebases-europe.js,40,o,0,4,12,Eurasia,Komi-Yodzyak,[ ]
200844,Yazva,namebases-dedicated.js,28,lnrt,0,4,12,Eurasia,Komi-Yodzyak,[ ]
200845,Ylä-Satakunta,namebases-europe.js,50,ny,0,4,12,Eurasia,Western Dialects,[ ]
200845,Ylä-Satakunta,namebases-dedicated.js,28,lnrt,0,4,12,Eurasia,Western Dialects,[ ]
200846,Yoshkar-Olin,namebases-europe.js,27,aiklt,0,4,10,Eurasia,Meadow Mari,[ ]
200846,Yoshkar-Olin,namebases-dedicated.js,28,akiut,0,4,12,Eurasia,Meadow Mari,[ ]
200847,Yurats,namebases-europe.js,42,o,0,4,12,Eurasia,Yurats,[ ]
200847,Yurats,namebases-dedicated.js,28,lnrt,0,4,12,Eurasia,Yurats,[ ]
200848,Zyuzdino,namebases-europe.js,40,ny,0,4,12,Eurasia,Komi-Yodzyak,[ ]
200848,Zyuzdino,namebases-dedicated.js,28,lnrt,0,4,12,Eurasia,Komi-Yodzyak,[ ]
200849,Aas whistled,namebases-europe.js,43,ny,0,4,10,Europe,Gascon Occitan,[ ]
200849,Aas whistled,namebases-dedicated.js,28,lnrs,0,4,12,Europe,Gascon Occitan,[ ]
200850,Andalusian Spanish,namebases-europe.js,30,alnrst,0,4,10,Europe,Spanish,[ ]
200850,Andalusian Spanish,namebases-dedicated.js,30,lr,0,4,12,Europe,Spanish,[ ]
200851,Anglo-Norman,namebases-europe.js,50,l,0,4,10,Europe,Oïl Dialects,[ ]
200851,Anglo-Norman,namebases-dedicated.js,28,nlrs,0,4,12,Europe,Oïl Dialects,[ ]
200852,Béarnese,namebases-europe.js,49,fl,0,4,10,Europe,Gascon Occitan,[ ]
200852,Béarnese,namebases-dedicated.js,28,lnrs,0,4,12,Europe,Gascon Occitan,[ ]
200853,Brianzöö,namebases-europe.js,26,lmnrst,0,4,10,Europe,Western Lombard,[ ]
200853,Brianzöö,namebases-dedicated.js,28,lnrt,0,4,12,Europe,Western Lombard,[ ]
200854,Canzés,namebases-europe.js,26,clns,0,4,10,Europe,Western Lombard,[ ]
200854,Canzés,namebases-dedicated.js,28,lnrt,0,4,12,Europe,Western Lombard,[ ]
200855,Castilian Spanish,namebases-europe.js,30,clns,0,4,10,Europe,Spanish,[ ]
200855,Castilian Spanish,namebases-dedicated.js,30,lr,0,4,12,Europe,Spanish,[ ]
200856,Castúo,namebases-europe.js,51,l,0,4,10,Europe,Spanish,[ ]
200856,Castúo,namebases-dedicated.js,28,lr,0,4,12,Europe,Spanish,[ ]
200857,Cremunés,namebases-europe.js,50,clr,0,4,10,Europe,Southwestern Lombard,[ ]
200857,Cremunés,namebases-dedicated.js,28,lnrt,0,4,12,Europe,Southwestern Lombard,[ ]
200858,Crișana,namebases-europe.js,40,clns,0,4,10,Europe,Daco-Romanian,[ ]
200858,Crișana,namebases-dedicated.js,28,lnrs,0,4,12,Europe,Daco-Romanian,[ ]
200859,Franglish,namebases-europe.js,50,lnrt,0,4,10,Europe,English-based,[ ]
200859,Franglish,namebases-dedicated.js,28,lnrt,0,4,12,Europe,English-based,[ ]
200860,German,namebases-europe.js,30,ln,0,4,12,Europe,Germanic,[ ]
200860,German,namebases-dedicated.js,30,cltr,0,4,12,Europe,Germanic,[ ]
200861,Icelandic,namebases-europe.js,39,lnr,0,4,12,Europe,North Germanic,[ ]
200861,Icelandic,namebases-dedicated.js,28,lnrt,0,4,12,Europe,North Germanic,[ ]
200862,Irish,namebases-europe.js,39,adglns,0,4,10,Europe,Celtic,[ ]
200862,Irish,namebases-dedicated.js,28,lnrt,0,4,12,Europe,Celtic,[ ]
200863,Italo-Australian,namebases-europe.js,40,aelnprt,0,4,10,Europe,Italian,[ ]
200863,Italo-Australian,namebases-dedicated.js,28,cltr,0,4,12,Europe,Italian,[ ]
200864,Judeo-Aragonese,namebases-europe.js,31,st,0,4,12,Europe,Aragonese,[ ]
200864,Judeo-Aragonese,namebases-dedicated.js,28,lnrt,0,4,12,Europe,Aragonese,[ ]
200865,Lower Sorbian,namebases-europe.js,26,gnrs,0,4,10,Europe,Sorbian,[ ]
200865,Lower Sorbian,namebases-dedicated.js,28,cltr,0,4,12,Europe,Sorbian,[ ]
200866,Maltese Italian,namebases-europe.js,40,nst,0,4,10,Europe,Italian,[ ]
200866,Maltese Italian,namebases-dedicated.js,28,cltr,0,4,12,Europe,Italian,[ ]
200867,Moldavian,namebases-europe.js,30,lr,0,4,12,Europe,Daco-Romanian,[ ]
200867,Moldavian,namebases-dedicated.js,28,lnrs,0,4,12,Europe,Daco-Romanian,[ ]
200868,Molisan,namebases-europe.js,30,lnrt,0,4,12,Europe,Neapolitan,[ ]
200868,Molisan,namebases-dedicated.js,28,lnrt,0,4,12,Europe,Neapolitan,[ ]
200869,Monégasque,namebases-europe.js,40,gnrs,0,4,12,Europe,Ligurian,[ ]
200869,Monégasque,namebases-dedicated.js,28,lnrt,0,4,12,Europe,Ligurian,[ ]
200870,Moselle Romance,namebases-europe.js,30,bclnrstz,0,4,12,Europe,Oïl Dialects,[ ]
200870,Moselle Romance,namebases-dedicated.js,28,nlrs,0,4,12,Europe,Oïl Dialects,[ ]
200871,Old Church Slavonic,namebases-europe.js,36,cltr,0,4,12,Europe,Eastern South Slavic,[ ]
200871,Old Church Slavonic,namebases-dedicated.js,28,cltr,0,4,12,Europe,Eastern South Slavic,[ ]
200872,Old Prussian,namebases-europe.js,30,nps,0,4,10,Europe,Baltic,[ ]
200872,Old Prussian,namebases-dedicated.js,30,cltr,0,4,12,Europe,Baltic,[ ]
200873,Orléanais,namebases-europe.js,37,l,0,4,10,Europe,Oïl Dialects,[ ]
200873,Orléanais,namebases-dedicated.js,28,nlrs,0,4,12,Europe,Oïl Dialects,[ ]
200874,Paḷḷuezu,namebases-europe.js,34,ls,0,4,10,Europe,Astur-Leonese,[ ]
200874,Paḷḷuezu,namebases-dedicated.js,28,lnrt,0,4,12,Europe,Astur-Leonese,[ ]
200875,Podlachian,namebases-europe.js,50,alr,0,4,10,Europe,East Slavic,[ ]
200875,Podlachian,namebases-dedicated.js,28,cltr,0,4,12,Europe,East Slavic,[ ]
200876,Polabian,namebases-europe.js,50,w,0,4,10,Europe,Lechitic,[ ]
200876,Polabian,namebases-dedicated.js,28,lnrt,0,4,12,Europe,Lechitic,[ ]
200877,Pomeranian,namebases-europe.js,30,hlt,0,4,10,Europe,Lechitic,[ ]
200877,Pomeranian,namebases-dedicated.js,28,lnrt,0,4,12,Europe,Lechitic,[ ]
200878,Ripuarian (Platt),namebases-europe.js,50,lnrt,0,4,10,Europe,Germanic,[ ]
200878,Ripuarian (Platt),namebases-dedicated.js,28,lnrt,0,4,12,Europe,Germanic,[ ]
200879,Romani,namebases-europe.js,34,ans,0,4,10,Europe,Indo-Aryan,[ ]
200879,Romani,namebases-dedicated.js,28,tdnl,0,4,12,Europe,Indo-Aryan,[ ]
200880,Serbo-Croatian,namebases-europe.js,39,lns,0,4,10,Europe,Western South Slavic,[ ]
200880,Serbo-Croatian,namebases-dedicated.js,28,cltr,0,4,12,Europe,Western South Slavic,[ ]
200881,Silesian German,namebases-europe.js,30,a,0,4,10,Europe,Germanic,[ ]
200881,Silesian German,namebases-dedicated.js,30,cltr,0,4,12,Europe,Germanic,[ ]
200882,Slovincian,namebases-europe.js,50,lnrt,0,4,10,Europe,Lechitic,[ ]
200882,Slovincian,namebases-dedicated.js,28,lnrt,0,4,12,Europe,Lechitic,[ ]
200883,Spanish,namebases-europe.js,30,lr,0,4,10,Europe,Spanish,[ ]
200883,Spanish,namebases-dedicated.js,30,lr,0,4,12,Europe,Spanish,[ ]
200884,Standard Swedish,namebases-europe.js,33,lrs,0,4,12,Europe,North Germanic,[ ]
200884,Standard Swedish,namebases-dedicated.js,28,lnrt,0,4,12,Europe,North Germanic,[ ]
200885,Swabian German,namebases-europe.js,30,dlprt,0,4,10,Europe,Germanic,[ ]
200885,Swabian German,namebases-dedicated.js,30,cltr,0,4,12,Europe,Germanic,[ ]
200886,Swedish (native-speakers subset),namebases-europe.js,33,abhlnprst,0,4,12,Europe,Germanic,[ ]
200886,Swedish (native-speakers subset),namebases-dedicated.js,28,lnrt,0,4,12,Europe,Germanic,[ ]
200887,Upper Saxon,namebases-europe.js,50,dlprt,0,4,10,Europe,Germanic,[ ]
200887,Upper Saxon,namebases-dedicated.js,28,lnrt,0,4,12,Europe,Germanic,[ ]
200888,Urum,namebases-europe.js,31,lmst,0,4,10,Europe,Oghuz Turkic,[ ]
200888,Urum,namebases-dedicated.js,28,lnot,0,4,12,Europe,Oghuz Turkic,[ ]
200889,Valdôtain,namebases-europe.js,50,hn,0,4,10,Europe,Arpitan,[ ]
200889,Valdôtain,namebases-dedicated.js,28,lnrt,0,4,12,Europe,Arpitan,[ ]
200890,Walser German,namebases-europe.js,30,lns,0,4,10,Europe,Germanic,[ ]
200890,Walser German,namebases-dedicated.js,30,cltr,0,4,12,Europe,Germanic,[ ]
200891,West Polesian,namebases-europe.js,31,abcelnpst,0,4,12,Europe,East Slavic,[ ]
200891,West Polesian,namebases-dedicated.js,28,cltr,0,4,12,Europe,East Slavic,[ ]
200892,Wisconsin Walloon,namebases-europe.js,50,nlrs,0,4,10,Europe,Oïl Dialects,[ ]
200892,Wisconsin Walloon,namebases-dedicated.js,28,nlrs,0,4,12,Europe,Oïl Dialects,[ ]
200893,Wymysorys,namebases-europe.js,33,n,0,4,10,Europe,Germanic,[ ]
200893,Wymysorys,namebases-dedicated.js,28,lnrt,0,4,12,Europe,Germanic,[ ]
200894,Yenish,namebases-europe.js,34,any,0,4,10,Europe,Germanic,[ ]
200894,Yenish,namebases-dedicated.js,28,lnrt,0,4,12,Europe,Germanic,[ ]
200895,Zeelandic,namebases-europe.js,36,aeflnrt,0,4,10,Europe,Germanic,[ ]
200895,Zeelandic,namebases-dedicated.js,28,lnrt,0,4,12,Europe,Germanic,[ ]
200896,Forro Creole,namebases-africa.js,47,amo,0,4,12,Gulf of Guinea,Portuguese-based,[ ]
200896,Forro Creole,namebases-dedicated.js,28,lnrs,0,4,12,Gulf of Guinea,Portuguese-based,[ ]
200897,Principense Creole,namebases-africa.js,37,lnrs,0,4,12,Gulf of Guinea,Portuguese-based,[ ]
200897,Principense Creole,namebases-dedicated.js,28,lnrs,0,4,12,Gulf of Guinea,Portuguese-based,[ ]
200898,Argobba,namebases-africa.js,45,r,0,4,12,Horn of Africa,Harari-Argobba Ethio-Semitic,[ ]
200898,Argobba,namebases-dedicated.js,28,bns,0,4,12,Horn of Africa,Harari-Argobba Ethio-Semitic,[ ]
200899,Harari,namebases-africa.js,44,bl,0,4,12,Horn of Africa,Harari-Argobba Ethio-Semitic,[ ]
200899,Harari,namebases-dedicated.js,28,bns,0,4,12,Horn of Africa,Harari-Argobba Ethio-Semitic,[ ]
200900,Chagossian Creole,namebases-africa.js,48,nlrs,0,4,12,Indian Ocean,French-based,[ ]
200900,Chagossian Creole,namebases-dedicated.js,28,nlrs,0,4,12,Indian Ocean,French-based,[ ]
200901,Mauritian Creole,namebases-africa.js,28,delt,0,4,12,Indian Ocean,French-based,[ ]
200901,Mauritian Creole,namebases-dedicated.js,28,nlrs,0,4,12,Indian Ocean,French-based,[ ]
200902,Rodriguan Creole,namebases-africa.js,30,lns,0,4,12,Indian Ocean,French-based,[ ]
200902,Rodriguan Creole,namebases-dedicated.js,28,nlrs,0,4,12,Indian Ocean,French-based,[ ]
200903,Tayo Creole,namebases-africa.js,47,l,0,4,12,Indian Ocean,French-based,[ ]
200903,Tayo Creole,namebases-dedicated.js,28,nlrs,0,4,12,Indian Ocean,French-based,[ ]
200904,Ch'ol,namebases-northAmerica.js,33,kpt,0,5,16,Mesoamerica,Mayan,[ ]
200904,Ch'ol,namebases-dedicated.js,28,kpt,0,4,12,Mesoamerica,Mayan,[ ]
200905,Ch'olti',namebases-northAmerica.js,34,l,0,5,12,Mesoamerica,Mayan,[ ]
200905,Ch'olti',namebases-dedicated.js,28,kpt,0,4,12,Mesoamerica,Mayan,[ ]
200906,Itza',namebases-northAmerica.js,35,kpt,0,5,16,Mesoamerica,Mayan,[ ]
200906,Itza',namebases-dedicated.js,28,kpt,0,4,12,Mesoamerica,Mayan,[ ]
200907,Mocho',namebases-northAmerica.js,32,ei,0,6,18,Mesoamerica,Mayan,[ ]
200907,Mocho',namebases-dedicated.js,28,kpt,0,4,12,Mesoamerica,Mayan,[ ]
200908,Mopan,namebases-northAmerica.js,33,r,0,5,14,Mesoamerica,Mayan,[ ]
200908,Mopan,namebases-dedicated.js,28,kpt,0,4,12,Mesoamerica,Mayan,[ ]
200909,Sierra Juarez Zapotec,namebases-northAmerica.js,41,cdelost,0,6,20,Mesoamerica,Oto-Manguean,[ ]
200909,Sierra Juarez Zapotec,namebases-dedicated.js,28,l,0,4,12,Mesoamerica,Oto-Manguean,[ ]
200910,Tlapanec (Meꞌphaa),namebases-northAmerica.js,34,alo,0,6,18,Mesoamerica,Oto-Manguean,[ ]
200910,Tlapanec (Meꞌphaa),namebases-dedicated.js,28,l,0,4,12,Mesoamerica,Oto-Manguean,[ ]
200911,Tojol-ab'al,namebases-northAmerica.js,33,lr,0,5,14,Mesoamerica,Mayan,[ ]
200911,Tojol-ab'al,namebases-dedicated.js,28,kpt,0,4,12,Mesoamerica,Mayan,[ ]
200912,Trique,namebases-northAmerica.js,31,lr,0,6,20,Mesoamerica,Oto-Manguean,[ ]
200912,Trique,namebases-dedicated.js,28,l,0,4,12,Mesoamerica,Oto-Manguean,[ ]
200913,Uspantek,namebases-northAmerica.js,32,lor,0,5,14,Mesoamerica,Mayan,[ ]
200913,Uspantek,namebases-dedicated.js,28,kpt,0,4,12,Mesoamerica,Mayan,[ ]
200914,Assyrian Neo Aramaic,namebases-asia.js,41,ip,0,4,12,Middle East,Northeastern Neo-Aramaic,[ ]
200914,Assyrian Neo Aramaic,namebases-dedicated.js,28,bns,0,4,12,Middle East,Northeastern Neo-Aramaic,[ ]
200915,Awsānian,namebases-asia.js,28,kp,0,4,12,Middle East,Old South Arabian,[ ]
200915,Awsānian,namebases-dedicated.js,28,lnrt,0,4,12,Middle East,Old South Arabian,[ ]
200916,Baṭḥari,namebases-asia.js,30,bjl,0,4,12,Middle East,Modern South Arabian,[ ]
200916,Baṭḥari,namebases-dedicated.js,28,lnrt,0,4,12,Middle East,Modern South Arabian,[ ]
200917,Maghrebi Arabic,namebases-asia.js,30,dy,0,4,12,Middle East,Maghrebi,[ ]
200917,Maghrebi Arabic,namebases-dedicated.js,30,bns,0,4,12,Middle East,Maghrebi,[ ]
200918,Turoyo,namebases-asia.js,29,aknrs,0,4,12,Middle East,Central Neo-Aramaic,[ ]
200918,Turoyo,namebases-dedicated.js,28,bns,0,4,12,Middle East,Central Neo-Aramaic,[ ]
200919,Ugaritic,namebases-asia.js,29,np,0,4,12,Middle East,Other Canaanite,[ ]
200919,Ugaritic,namebases-dedicated.js,28,bns,0,4,12,Middle East,Other Canaanite,[ ]
200920,Western Egyptian Bedawi Arabic,namebases-asia.js,30,kp,0,4,12,Middle East,Egypto-Sudanic,[ ]
200920,Western Egyptian Bedawi Arabic,namebases-dedicated.js,30,bns,0,4,12,Middle East,Egypto-Sudanic,[ ]
200921,Western Hilali dialects,namebases-asia.js,29,s,0,4,12,Middle East,Maghrebi,[ ]
200921,Western Hilali dialects,namebases-dedicated.js,28,lnrt,0,4,12,Middle East,Maghrebi,[ ]
200922,Western Middle Aramaic,namebases-asia.js,29,aknrs,0,4,12,Middle East,Middle Aramaic,[ ]
200922,Western Middle Aramaic,namebases-dedicated.js,28,bns,0,4,12,Middle East,Middle Aramaic,[ ]
200923,Western pre-Hilali dialects,namebases-asia.js,29,kps,0,4,12,Middle East,Maghrebi,[ ]
200923,Western pre-Hilali dialects,namebases-dedicated.js,28,lnrt,0,4,12,Middle East,Maghrebi,[ ]
200924,Yafi'i Arabic,namebases-asia.js,30,aknrs,0,4,12,Middle East,Peninsular,[ ]
200924,Yafi'i Arabic,namebases-dedicated.js,30,bns,0,4,12,Middle East,Peninsular,[ ]
200925,Yemeni Arabic,namebases-asia.js,30,bjl,0,4,12,Middle East,Peninsular,[ ]
200925,Yemeni Arabic,namebases-dedicated.js,30,bns,0,4,12,Middle East,Peninsular,[ ]
200926,Zabidi dialect,namebases-asia.js,27,bjl,0,4,12,Middle East,Peninsular,[ ]
200926,Zabidi dialect,namebases-dedicated.js,28,lnrt,0,4,12,Middle East,Peninsular,[ ]
200927,Zakho,namebases-asia.js,30,bjl,0,4,12,Middle East,Northeastern Neo-Aramaic,[ ]
200927,Zakho,namebases-dedicated.js,28,bns,0,4,12,Middle East,Northeastern Neo-Aramaic,[ ]
200928,Zay,namebases-asia.js,28,k,0,4,12,Middle East,Transversal,[ ]
200928,Zay,namebases-dedicated.js,28,bns,0,4,12,Middle East,Transversal,[ ]
200929,ˀAzd dialect,namebases-asia.js,29,ds,0,4,12,Middle East,Other Arabic,[ ]
200929,ˀAzd dialect,namebases-dedicated.js,28,bns,0,4,12,Middle East,Other Arabic,[ ]
200930,Algonquian-Basque pidgin,namebases-unknown.js,25,kln,0,5,10,Misc,Pidgin,[ ]
200930,Algonquian-Basque pidgin,namebases-dedicated.js,28,,0,4,12,Misc,Pidgin,[ ]
200931,American Indian Pidgin English,namebases-unknown.js,30,rs,0,5,10,Misc,English-based,[ ]
200931,American Indian Pidgin English,namebases-dedicated.js,30,lnrt,0,4,12,Misc,English-based,[ ]
200932,Andaman Creole Hindi,namebases-unknown.js,30,ef,0,5,10,Misc,Hindi-based,[ ]
200932,Andaman Creole Hindi,namebases-dedicated.js,30,tdnl,0,4,12,Misc,Hindi-based,[ ]
200933,Arabic-Javanese of Klego,namebases-unknown.js,30,oprt,0,5,10,Misc,Mixed,[ ]
200933,Arabic-Javanese of Klego,namebases-dedicated.js,30,l,0,4,12,Misc,Mixed,[ ]
200934,Bolze,namebases-unknown.js,25,g,0,5,10,Misc,Mixed,[ ]
200934,Bolze,namebases-dedicated.js,28,l,0,4,12,Misc,Mixed,[ ]
200935,Borgarmålet,namebases-unknown.js,25,flt,0,5,10,Misc,Pidgin,[ ]
200935,Borgarmålet,namebases-dedicated.js,28,,0,4,12,Misc,Pidgin,[ ]
200936,Bozal Spanish,namebases-unknown.js,30,klm,0,5,10,Misc,Spanish-based,[ ]
200936,Bozal Spanish,namebases-dedicated.js,30,lr,0,4,12,Misc,Spanish-based,[ ]
200937,Cappadocian Greek,namebases-unknown.js,25,l,0,5,10,Misc,Mixed,[ ]
200937,Cappadocian Greek,namebases-dedicated.js,28,l,0,4,12,Misc,Mixed,[ ]
200938,Cauque Mayan,namebases-unknown.js,25,kpt,0,5,10,Misc,Mixed,[ ]
200938,Cauque Mayan,namebases-dedicated.js,28,kpt,0,4,12,Misc,Mixed,[ ]
200939,Cypriot Maronite-Arabic,namebases-unknown.js,30,l,0,5,10,Misc,Mixed,[ ]
200939,Cypriot Maronite-Arabic,namebases-dedicated.js,30,bns,0,4,12,Misc,Mixed,[ ]
200940,Duvle-Wano Pidgin,namebases-unknown.js,25,ls,0,5,10,Misc,Pidgin,[ ]
200940,Duvle-Wano Pidgin,namebases-dedicated.js,28,,0,4,12,Misc,Pidgin,[ ]
200941,Français Tirailleur,namebases-unknown.js,25,g,0,5,10,Misc,Pidgin,[ ]
200941,Français Tirailleur,namebases-dedicated.js,28,,0,4,12,Misc,Pidgin,[ ]
200942,Haflong Hindi,namebases-unknown.js,30,fs,0,5,10,Misc,Pidgin,[ ]
200942,Haflong Hindi,namebases-dedicated.js,30,tdnl,0,4,12,Misc,Pidgin,[ ]
200943,Hawaiian Pidgin English,namebases-unknown.js,30,r,0,5,10,Misc,English-based,[ ]
200943,Hawaiian Pidgin English,namebases-dedicated.js,30,lnrt,0,4,12,Misc,English-based,[ ]
200944,Inuktitut-English Pidgin,namebases-unknown.js,30,a,0,5,10,Misc,Pidgin,[ ]
200944,Inuktitut-English Pidgin,namebases-dedicated.js,30,,0,4,12,Misc,Pidgin,[ ]
200945,Italian Eritrean,namebases-unknown.js,25,amo,0,5,10,Misc,Pidgin,[ ]
200945,Italian Eritrean,namebases-dedicated.js,28,,0,4,12,Misc,Pidgin,[ ]
200946,Javindo,namebases-unknown.js,25,s,0,5,10,Misc,Dutch-based,[ ]
200946,Javindo,namebases-dedicated.js,28,lnrt,0,4,12,Misc,Dutch-based,[ ]
200947,Jersey Dutch,namebases-unknown.js,25,g,0,5,10,Misc,Dutch-based,[ ]
200947,Jersey Dutch,namebases-dedicated.js,28,lnrt,0,4,12,Misc,Dutch-based,[ ]
200948,KiKAR,namebases-unknown.js,25,eos,0,5,10,Misc,Pidgin,[ ]
200948,KiKAR,namebases-dedicated.js,28,,0,4,12,Misc,Pidgin,[ ]
200949,Labrador Inuit Pidgin French,namebases-unknown.js,30,s,0,5,10,Misc,Pidgin,[ ]
200949,Labrador Inuit Pidgin French,namebases-dedicated.js,30,,0,4,12,Misc,Pidgin,[ ]
200950,Loucheux Jargon,namebases-unknown.js,25,klt,0,5,10,Misc,Pidgin,[ ]
200950,Loucheux Jargon,namebases-dedicated.js,28,,0,4,12,Misc,Pidgin,[ ]
200951,Macanese Patois,namebases-unknown.js,25,eil,0,5,10,Misc,Portuguese-based,[ ]
200951,Macanese Patois,namebases-dedicated.js,28,lnrs,0,4,12,Misc,Portuguese-based,[ ]
200952,Madras Bashai,namebases-unknown.js,25,g,0,5,10,Misc,Pidgin,[ ]
200952,Madras Bashai,namebases-dedicated.js,28,,0,4,12,Misc,Pidgin,[ ]
200953,Maritime Polynesian Pidgin,namebases-unknown.js,25,dlnprt,0,5,10,Misc,Pidgin,[ ]
200953,Maritime Polynesian Pidgin,namebases-dedicated.js,28,akiut,0,4,12,Misc,Pidgin,[ ]
200954,Mbugu,namebases-unknown.js,25,o,0,5,10,Misc,Mixed,[ ]
200954,Mbugu,namebases-dedicated.js,28,l,0,4,12,Misc,Mixed,[ ]
200955,Media Lengua,namebases-unknown.js,25,l,0,5,10,Misc,Mixed,[ ]
200955,Media Lengua,namebases-dedicated.js,28,l,0,4,12,Misc,Mixed,[ ]
200956,Mediterranean Lingua Franca,namebases-unknown.js,25,r,0,5,10,Misc,Pidgin,[ ]
200956,Mediterranean Lingua Franca,namebases-dedicated.js,28,,0,4,12,Misc,Pidgin,[ ]
200957,Mekeo pidgins,namebases-unknown.js,25,lst,0,5,10,Misc,Pidgin,[ ]
200957,Mekeo pidgins,namebases-dedicated.js,28,,0,4,12,Misc,Pidgin,[ ]
200958,Michif,namebases-unknown.js,25,l,0,5,10,Misc,Mixed,[ ]
200958,Michif,namebases-dedicated.js,28,l,0,4,12,Misc,Mixed,[ ]
200959,Micronesian Pidgin English,namebases-unknown.js,30,lnot,0,5,10,Misc,English-based,[ ]
200959,Micronesian Pidgin English,namebases-dedicated.js,30,lnrt,0,4,12,Misc,English-based,[ ]
200960,Missingsch,namebases-unknown.js,25,u,0,5,10,Misc,Mixed,[ ]
200960,Missingsch,namebases-dedicated.js,28,l,0,4,12,Misc,Mixed,[ ]
200961,Mohawk Dutch,namebases-unknown.js,25,n,0,5,10,Misc,Dutch-based,[ ]
200961,Mohawk Dutch,namebases-dedicated.js,28,lnrt,0,4,12,Misc,Dutch-based,[ ]
200962,Nagamese,namebases-unknown.js,25,els,0,5,10,Misc,Assamese-based,[ ]
200962,Nagamese,namebases-dedicated.js,28,tdnl,0,4,12,Misc,Assamese-based,[ ]
200963,Namibian Black German,namebases-unknown.js,30,cltr,0,5,10,Misc,Pidgin,[ ]
200963,Namibian Black German,namebases-dedicated.js,30,cltr,0,4,12,Misc,Pidgin,[ ]
200964,Nauru Pidgin English,namebases-unknown.js,30,eo,0,5,10,Misc,English-based,[ ]
200964,Nauru Pidgin English,namebases-dedicated.js,30,lnrt,0,4,12,Misc,English-based,[ ]
200965,Ndyuka-Tiriyó Pidgin,namebases-unknown.js,25,,0,5,10,Misc,Pidgin,[ ]
200965,Ndyuka-Tiriyó Pidgin,namebases-dedicated.js,28,,0,4,12,Misc,Pidgin,[ ]
200966,Nefamese,namebases-unknown.js,25,it,0,5,10,Misc,Pidgin,[ ]
200966,Nefamese,namebases-dedicated.js,28,,0,4,12,Misc,Pidgin,[ ]
200967,Negerhollands,namebases-unknown.js,25,p,0,5,10,Misc,Dutch-based,[ ]
200967,Negerhollands,namebases-dedicated.js,28,lnrt,0,4,12,Misc,Dutch-based,[ ]
200968,Negro Dutch,namebases-unknown.js,25,t,0,5,10,Misc,Dutch-based,[ ]
200968,Negro Dutch,namebases-dedicated.js,28,lnrt,0,4,12,Misc,Dutch-based,[ ]
200969,Nootka Jargon,namebases-unknown.js,25,aelnos,0,5,10,Misc,Pidgin,[ ]
200969,Nootka Jargon,namebases-dedicated.js,28,,0,4,12,Misc,Pidgin,[ ]
200970,Oorlams Creole,namebases-unknown.js,25,alo,0,5,10,Misc,Afrikaans-based,[ ]
200970,Oorlams Creole,namebases-dedicated.js,28,lnrt,0,4,12,Misc,Afrikaans-based,[ ]
200971,Palenquero,namebases-unknown.js,25,lo,0,5,10,Misc,Spanish-based,[ ]
200971,Palenquero,namebases-dedicated.js,28,lr,0,4,12,Misc,Spanish-based,[ ]
200972,Papua New Guinea Pidgin,namebases-unknown.js,25,lr,0,5,10,Misc,English-based,[ ]
200972,Papua New Guinea Pidgin,namebases-dedicated.js,28,lnrt,0,4,12,Misc,English-based,[ ]
200973,Papuan Pidgin English,namebases-unknown.js,30,t,0,5,10,Misc,English-based,[ ]
200973,Papuan Pidgin English,namebases-dedicated.js,30,lnrt,0,4,12,Misc,English-based,[ ]
200974,Petjo,namebases-unknown.js,25,ot,0,5,10,Misc,Dutch-based,[ ]
200974,Petjo,namebases-dedicated.js,28,lnrt,0,4,12,Misc,Dutch-based,[ ]
200975,Pidgin Hawaiian,namebases-unknown.js,25,s,0,5,10,Misc,Pidgin,[ ]
200975,Pidgin Hawaiian,namebases-dedicated.js,28,,0,4,12,Misc,Pidgin,[ ]
200976,Pidgin Iha,namebases-unknown.js,25,a,0,5,10,Misc,Pidgin,[ ]
200976,Pidgin Iha,namebases-dedicated.js,28,,0,4,12,Misc,Pidgin,[ ]
200977,Pidgin Ngarluma,namebases-unknown.js,25,g,0,5,10,Misc,Pidgin,[ ]
200977,Pidgin Ngarluma,namebases-dedicated.js,28,,0,4,12,Misc,Pidgin,[ ]
200978,Pidgin Onin,namebases-unknown.js,25,enors,0,5,10,Misc,Pidgin,[ ]
200978,Pidgin Onin,namebases-dedicated.js,28,,0,4,12,Misc,Pidgin,[ ]
200979,Pidgin Wolof,namebases-unknown.js,25,g,0,5,10,Misc,Pidgin,[ ]
